Resource,Field,StandardName,DisplayName,Group,DataType,MaxLength,MaxPrecision,Synonyms,FieldStatus,BEDES,Lookup,LookupStatus,PropertyTypes,Payloads,SpanishName,FrenchCanadianName,StatusChangeDate,RevisionDate,AddedInVersion,SourceResource,OrgPct,OrgAdopted,OrgTotal,SourceUrl,FetchedAt
Member,Office,Office,Office,,Resource,,,,Active,,,,,"AMS , OM",,,1/6/2020,1/6/2020,1.7.0,Office,,,,https://dd.reso.org/DD2.0/Member/Office/,2026-05-04T15:54:03Z
Member,OfficeKey,OfficeKey,Office Key,,String,255,,,Active,,,,,"IDX , AMS , OM",Clave de Despacho,Clé du bureau,12/26/2018,6/17/2021,,,76,262,344,https://dd.reso.org/DD2.0/Member/OfficeKey/,2026-05-04T15:54:03Z
Member,OfficeMlsId,OfficeMlsId,Office MLS ID,,String,25,,,Active,,,,,"IDX , AMS , OM",ID de MLS de Despacho Enlistado,ID MLS du bureau,12/26/2018,6/17/2021,,,94,323,344,https://dd.reso.org/DD2.0/Member/OfficeMlsId/,2026-05-04T15:54:03Z
Member,OfficeName,OfficeName,Office Name,,String,255,,,Active,,,,,"IDX , AMS , OM",Nombre de Despacho,Nom du bureau,12/26/2018,6/17/2021,,,73,250,344,https://dd.reso.org/DD2.0/Member/OfficeName/,2026-05-04T15:54:03Z
Member,OfficeNationalAssociationId,OfficeNationalAssociationId,Office National Association ID,,String,25,,,Active,,,,,"AMS , OM",,,1/17/2020,1/17/2020,2.0.0,,1,3,344,https://dd.reso.org/DD2.0/Member/OfficeNationalAssociationId/,2026-05-04T15:54:03Z
Member,OriginalEntryTimestamp,OriginalEntryTimestamp,Original Entry Timestamp,,Timestamp,27,,,Active,"Date Status = ""Created""Date = [value]",,,,"AMS , OM",Marca de Tiempo Entrada Original,Date et heure de l’entrée originale,6/21/2016,6/17/2021,,,74,256,344,https://dd.reso.org/DD2.0/Member/OriginalEntryTimestamp/,2026-05-04T15:54:03Z
Member,OriginatingSystem,OriginatingSystem,Originating System,,Resource,,,,Active,,,,,"AMS , OM",,,1/7/2020,1/7/2020,1.7.0,OUID,,,,https://dd.reso.org/DD2.0/Member/OriginatingSystem/,2026-05-04T15:54:03Z
Member,OriginatingSystemID,OriginatingSystemID,Originating System ID,,String,25,,MLSID,Active,,,,,"IDX , AMS , OM",ID Sistema de Origen,ID du système d’origine,12/26/2018,6/17/2021,1.5.0,,72,247,344,https://dd.reso.org/DD2.0/Member/OriginatingSystemID/,2026-05-04T15:54:03Z
Member,OriginatingSystemMemberKey,OriginatingSystemMemberKey,Originating System Member Key,,String,255,,"OriginatingSystemAgentkey, ProviderKey",Active,,,,,"IDX , AMS , OM",Clave de Miembro Sistema de Origen,Clé du système d’origine du membre,12/26/2018,6/17/2021,,,87,300,344,https://dd.reso.org/DD2.0/Member/OriginatingSystemMemberKey/,2026-05-04T15:54:03Z
Member,OriginatingSystemName,OriginatingSystemName,Originating System Name,,String,255,,"ProviderName, MLSID",Active,,,,,"AMS , OM",Nombre de Sistema de Origen,Nom du système d’origine,6/21/2016,6/17/2021,,,92,318,344,https://dd.reso.org/DD2.0/Member/OriginatingSystemName/,2026-05-04T15:54:03Z
Member,SocialMediaType,SocialMediaType,Social Media Type,,"String List, Single",25,,,Active,,SocialMediaType,Open with Enumerations,,AMS,Tipo de Redes Sociales,Type de médias sociaux,8/9/2017,3/27/2026,,,2,7,344,https://dd.reso.org/DD2.0/Member/SocialMediaType/,2026-05-04T15:54:03Z
Member,SourceSystem,SourceSystem,Source System,,Resource,,,,Active,,,,,"AMS , OM",,,1/8/2020,1/8/2020,1.7.0,OUID,,,,https://dd.reso.org/DD2.0/Member/SourceSystem/,2026-05-04T15:54:03Z
Member,SourceSystemID,SourceSystemID,Source System ID,,String,25,,MLSID,Active,,,,,"AMS , OM",ID Sistema Fuente,ID du système source,6/21/2016,6/17/2021,1.5.0,,58,201,344,https://dd.reso.org/DD2.0/Member/SourceSystemID/,2026-05-04T15:54:03Z
Member,SourceSystemMemberKey,SourceSystemMemberKey,Source System Member Key,,String,255,,"SourceSystemAgentKey, ProviderKey",Active,,,,,"IDX , AMS , OM",Clave de Miembro Sistema Fuente,Clé du système source du membre,12/26/2018,6/17/2021,1.5.0,,57,196,344,https://dd.reso.org/DD2.0/Member/SourceSystemMemberKey/,2026-05-04T15:54:03Z
Member,SourceSystemName,SourceSystemName,Source System Name,,String,255,,"ProviderName, MLSID",Active,,,,,"AMS , OM",Nombre Sistema Fuente,Nom du système source,6/21/2016,6/17/2021,1.5.0,,40,136,344,https://dd.reso.org/DD2.0/Member/SourceSystemName/,2026-05-04T15:54:03Z
Member,SyndicateTo,SyndicateTo,Syndicate To,,"String List, Multi",1024,,,Active,,SyndicateTo,Open with Enumerations,,AMS,Redifundir a,Afficher sur,7/21/2015,3/27/2026,1.4.0,,2,6,344,https://dd.reso.org/DD2.0/Member/SyndicateTo/,2026-05-04T15:54:03Z
Member,UniqueLicenseeIdentifier,UniqueLicenseeIdentifier,Unique Licensee Identifier,,String,255,,,Active,,,,,"AMS , OM",,,10/24/2020,10/24/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/Member/UniqueLicenseeIdentifier/,2026-05-04T15:54:03Z
MemberAssociation,Association,Association,Association,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,Association,,,,https://dd.reso.org/DD2.0/MemberAssociation/Association/,2026-05-04T15:54:03Z
MemberAssociation,AssociationKey,AssociationKey,Association Key,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/AssociationKey/,2026-05-04T15:54:03Z
MemberAssociation,AssociationMlsId,AssociationMlsId,Association MLS ID,,String,25,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/AssociationMlsId/,2026-05-04T15:54:03Z
MemberAssociation,AssociationNationalAssociationId,AssociationNationalAssociationId,Association National Association ID,,String,25,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/AssociationNationalAssociationId/,2026-05-04T15:54:03Z
MemberAssociation,AssociationStaffYN,AssociationStaffYN,Association Staff Yes/No,,Boolean,,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/AssociationStaffYN/,2026-05-04T15:54:04Z
MemberAssociation,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,HistoryTransactional,,,,https://dd.reso.org/DD2.0/MemberAssociation/HistoryTransactional/,2026-05-04T15:54:04Z
MemberAssociation,Member,Member,Member,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,Member,,,,https://dd.reso.org/DD2.0/MemberAssociation/Member/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationBillStatus,MemberAssociationBillStatus,Member Association Bill Status,,"String List, Single",25,,,Active,,MemberAssociationBillStatus,Open with Enumerations,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationBillStatus/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationBillStatusDescription,MemberAssociationBillStatusDescription,Member Association Bill Status Description,,String,100,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationBillStatusDescription/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationDuesPaidDate,MemberAssociationDuesPaidDate,Member Association Dues Paid Date,,Date,10,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationDuesPaidDate/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationJoinDate,MemberAssociationJoinDate,Member Association Join Date,,Date,10,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationJoinDate/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationModificationDateTime,MemberAssociationModificationDateTime,Member Association Modification Date Time,,Timestamp,27,,,Active,,,,,,,,7/25/2019,9/7/2023,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationModificationDateTime/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationOrientationDate,MemberAssociationOrientationDate,Member Association Orientation Date,,Date,10,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationOrientationDate/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationPrimaryIndicator,MemberAssociationPrimaryIndicator,Member Association Primary Indicator,,String,20,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationPrimaryIndicator/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationStatus,MemberAssociationStatus,Member Association Status,,"String List, Single",25,,,Active,,MemberStatus,Open with Enumerations,,,,,7/25/2019,7/25/2019,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationStatus/,2026-05-04T15:54:04Z
MemberAssociation,MemberAssociationStatusDate,MemberAssociationStatusDate,Member Association Status Date,,Date,10,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/MemberAssociation/MemberAssociationStatusDate/,2026-05-04T15:54:04Z
MemberAssociation,MemberKey,MemberKey,Member Key,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,6,19,344,https://dd.reso.org/DD2.0/MemberAssociation/MemberKey/,2026-05-04T15:54:04Z
MemberAssociation,MemberLocalDuesWaivedYN,MemberLocalDuesWaivedYN,Member Local Dues Waived Yes/No,,Boolean,,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberLocalDuesWaivedYN/,2026-05-04T15:54:04Z
MemberAssociation,MemberMlsId,MemberMlsId,Member MLS ID,,String,25,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,5,17,344,https://dd.reso.org/DD2.0/MemberAssociation/MemberMlsId/,2026-05-04T15:54:04Z
MemberAssociation,MemberNationalDuesWaivedYN,MemberNationalDuesWaivedYN,Member National Dues Waived Yes/No,,Boolean,,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberNationalDuesWaivedYN/,2026-05-04T15:54:04Z
MemberAssociation,MemberStatelDuesWaivedYN,MemberStatelDuesWaivedYN,Member State Dues Waived Yes/No,,Boolean,,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/MemberStatelDuesWaivedYN/,2026-05-04T15:54:04Z
MemberAssociation,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,5,18,344,https://dd.reso.org/DD2.0/MemberAssociation/ModificationTimestamp/,2026-05-04T15:54:04Z
MemberAssociation,OriginalEntryTimestamp,OriginalEntryTimestamp,Original Entry Timestamp,,Timestamp,27,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/OriginalEntryTimestamp/,2026-05-04T15:54:04Z
MemberAssociation,OriginatingSystem,OriginatingSystem,Originating System,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,OUID,,,,https://dd.reso.org/DD2.0/MemberAssociation/OriginatingSystem/,2026-05-04T15:54:04Z
MemberAssociation,OriginatingSystemId,OriginatingSystemId,Originating System ID,,String,25,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/OriginatingSystemId/,2026-05-04T15:54:05Z
MemberAssociation,OriginatingSystemMemberKey,OriginatingSystemMemberKey,Originating System Member Key,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,1,2,344,https://dd.reso.org/DD2.0/MemberAssociation/OriginatingSystemMemberKey/,2026-05-04T15:54:05Z
MemberAssociation,OriginatingSystemName,OriginatingSystemName,Originating System Name,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/OriginatingSystemName/,2026-05-04T15:54:05Z
MemberAssociation,SourceSystem,SourceSystem,Source System,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,OUID,,,,https://dd.reso.org/DD2.0/MemberAssociation/SourceSystem/,2026-05-04T15:54:05Z
MemberAssociation,SourceSystemId,SourceSystemId,Source System ID,,String,25,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/SourceSystemId/,2026-05-04T15:54:05Z
MemberAssociation,SourceSystemMemberKey,SourceSystemMemberKey,Source System Member Key,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/SourceSystemMemberKey/,2026-05-04T15:54:05Z
MemberAssociation,SourceSystemName,SourceSystemName,Source System Name,,String,255,,,Active,,,,,,,,7/25/2019,7/25/2019,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberAssociation/SourceSystemName/,2026-05-04T15:54:05Z
MemberStateLicense,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,HistoryTransactional,,,,https://dd.reso.org/DD2.0/MemberStateLicense/HistoryTransactional/,2026-05-04T15:54:05Z
MemberStateLicense,Member,Member,Member,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,Member,,,,https://dd.reso.org/DD2.0/MemberStateLicense/Member/,2026-05-04T15:54:05Z
MemberStateLicense,MemberKey,MemberKey,Member Key,,String,255,,,Active,,,,,,Clave de Miembro,Clé du membre,10/27/2020,6/17/2021,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberKey/,2026-05-04T15:54:05Z
MemberStateLicense,MemberMlsId,MemberMlsId,Member MLS ID,,String,25,,,Active,,,,,,ID de MLS de Miembro,ID MLS du membre,10/27/2020,6/17/2021,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberMlsId/,2026-05-04T15:54:05Z
MemberStateLicense,MemberStateLicense,MemberStateLicense,Member State License,,String,50,,,Active,,,,,,Licencia Estatal de Miembro,Permis du membre,10/27/2020,6/17/2021,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberStateLicense/,2026-05-04T15:54:05Z
MemberStateLicense,MemberStateLicenseExpirationDate,MemberStateLicenseExpirationDate,Member State License Expiration Date,,Date,10,,,Active,,,,,,,,10/27/2020,10/27/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberStateLicenseExpirationDate/,2026-05-04T15:54:05Z
MemberStateLicense,MemberStateLicenseKey,MemberStateLicenseKey,Member State License Key,,String,255,,,Active,,,,,,,,10/27/2020,10/27/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberStateLicenseKey/,2026-05-04T15:54:05Z
MemberStateLicense,MemberStateLicenseState,MemberStateLicenseState,Member State License State,,"String List, Single",2,,,Active,,StateOrProvince,Open with Enumerations,,,Estado de Licencia Estatal de Miembro,État ou province de délivrance du permis du membre,10/27/2020,6/17/2021,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberStateLicenseState/,2026-05-04T15:54:05Z
MemberStateLicense,MemberStateLicenseType,MemberStateLicenseType,Member State License Type,,"String List, Single",30,,,Active,,MemberStateLicenseType,Open with Enumerations,,,,,10/27/2020,10/27/2020,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/MemberStateLicenseType/,2026-05-04T15:54:05Z
MemberStateLicense,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo de Modificación,Heure et date de la modification,10/27/2020,6/17/2021,2.0.0,,,,,https://dd.reso.org/DD2.0/MemberStateLicense/ModificationTimestamp/,2026-05-04T15:54:05Z
OUID,ChangedByMember,ChangedByMember,Changed by Member,,Resource,,,,,,,,,,,,1/6/2022,1/6/2022,1.7.0,Member,,,,https://dd.reso.org/DD2.0/OUID/ChangedByMember/,2026-05-04T15:54:13Z
OUID,ChangedByMemberID,ChangedByMemberID,Changed By Member ID,,String,25,,ChangedByAgentID,Active,,,,,,Cambiado por ID de Miembro,,8/9/2017,1/17/2017,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/ChangedByMemberID/,2026-05-04T15:54:13Z
OUID,ChangedByMemberKey,ChangedByMemberKey,Changed By Member Key,,String,255,,ChangedByAgentKey,Active,,,,,,Cambiado por Clave de Miembro,,8/9/2017,1/17/2017,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/ChangedByMemberKey/,2026-05-04T15:54:13Z
OUID,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,,,,,,,,,1/6/2022,1/6/2022,1.7.0,HistoryTransactional,,,,https://dd.reso.org/DD2.0/OUID/HistoryTransactional/,2026-05-04T15:54:13Z
OUID,Media,Media,Media,,Collection,,,,,,,,,,,,1/6/2022,1/6/2022,1.7.0,Media,,,,https://dd.reso.org/DD2.0/OUID/Media/,2026-05-04T15:54:13Z
OUID,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo de Modificación,,6/21/2016,1/21/2016,1.5.0,,0,1,344,https://dd.reso.org/DD2.0/OUID/ModificationTimestamp/,2026-05-04T15:54:13Z
OUID,OrganizationAOR,OrganizationAOR,Organization AOR,,"String List, Single",50,,,Active,,AOR,Open,,,Organización AOR,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationAOR/,2026-05-04T15:54:13Z
OUID,OrganizationAddress1,OrganizationAddress1,Organization Address 1,,String,50,,,Active,,,,,,Dirección de la Organización1,,6/21/2016,1/21/2016,1.5.0,,0,1,344,https://dd.reso.org/DD2.0/OUID/OrganizationAddress1/,2026-05-04T15:54:13Z
OUID,OrganizationAddress2,OrganizationAddress2,Organization Address 2,,String,50,,,Active,,,,,,Dirección de la Organización2,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationAddress2/,2026-05-04T15:54:13Z
OUID,OrganizationAorOuid,OrganizationAorOuid,Organization AOR OUID,,String,25,,,Active,,,,,,Ouid de Organización Aor,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationAorOuid/,2026-05-04T15:54:13Z
OUID,OrganizationAorOuidKey,OrganizationAorOuidKey,Organization AOR OUID Key,,String,255,,,Active,,,,,,Ouid de Clave de Organización Aor,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationAorOuidKey/,2026-05-04T15:54:13Z
OUID,OrganizationCarrierRoute,OrganizationCarrierRoute,Organization Carrier Route,,String,9,,"RR, CR",Active,,,,,,Ruta Transportista Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationCarrierRoute/,2026-05-04T15:54:13Z
OUID,OrganizationCity,OrganizationCity,Organization City,,String,50,,,Active,,,,,,Ciudad de Organización,,6/21/2016,1/21/2016,1.5.0,,0,1,344,https://dd.reso.org/DD2.0/OUID/OrganizationCity/,2026-05-04T15:54:13Z
OUID,OrganizationComments,OrganizationComments,Organization Comments,,String,500,,,Active,,,,,,Comentarios Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationComments/,2026-05-04T15:54:13Z
OUID,OrganizationContactEmail,OrganizationContactEmail,Organization Contact Email,,String,80,,,Active,,,,,,Email de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactEmail/,2026-05-04T15:54:13Z
OUID,OrganizationContactFax,OrganizationContactFax,Organization Contact Fax,,String,16,,,Active,,,,,,Fax de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactFax/,2026-05-04T15:54:13Z
OUID,OrganizationContactFirstName,OrganizationContactFirstName,Organization Contact First Name,,String,50,,,Active,,,,,,Nombre de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactFirstName/,2026-05-04T15:54:13Z
OUID,OrganizationContactFullName,OrganizationContactFullName,Organization Contact Full Name,,String,150,,,Active,,,,,,Nombre Completo de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactFullName/,2026-05-04T15:54:13Z
OUID,OrganizationContactJobTitle,OrganizationContactJobTitle,Organization Contact Job Title,,String,50,,,Active,,,,,,Cargo de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactJobTitle/,2026-05-04T15:54:14Z
OUID,OrganizationContactLastName,OrganizationContactLastName,Organization Contact Last Name,,String,50,,,Active,,,,,,Apellido de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactLastName/,2026-05-04T15:54:14Z
OUID,OrganizationContactMiddleName,OrganizationContactMiddleName,Organization Contact Middle Name,,String,50,,,Active,,,,,,Segundo Nombre de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactMiddleName/,2026-05-04T15:54:14Z
OUID,OrganizationContactNamePrefix,OrganizationContactNamePrefix,Organization Contact Name Prefix,,String,10,,"Salutation, Title",Active,,,,,,Prefijo de Nombre de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactNamePrefix/,2026-05-04T15:54:14Z
OUID,OrganizationContactNameSuffix,OrganizationContactNameSuffix,Organization Contact Name Suffix,,String,10,,,Active,,,,,,Sufijo de Nombre de Contacto de Organización,,6/21/2016,1/21/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/OUID/OrganizationContactNameSuffix/,2026-05-04T15:54:14Z
